,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,53006437221.5,3213.94,2017-08-06
1,2,ETHEthereum,ETH,24541942939.87,261.57,2017-08-06
2,3,XRPXRP,XRP,6918935142.37,0.1804,2017-08-06
3,4,BCHBitcoin Cash,BCH,3637260519.3,220.66,2017-08-06
4,5,LTCLitecoin,LTC,2360944162.52,45.1,2017-08-06
5,6,XEMNEM,XEM,2234863489.62,0.2483,2017-08-06
6,7,ETCEthereum Classic,ETC,1447320376.16,15.35,2017-08-06
7,8,DASHDash,DASH,1414046355.63,189.13,2017-08-06
8,9,MIOTAIOTA,MIOTA,1198373080.15,0.4311,2017-08-06
9,10,NEONeo,NEO,760546636.58,15.21,2017-08-06
10,11,XMRMonero,XMR,712456363.52,47.83,2017-08-06
11,12,STRATStratis,STRAT,661639585.35,6.72,2017-08-06
12,13,QTUMQtum,QTUM,594278526.31,10.07,2017-08-06
13,14,WAVESWaves,WAVES,520620298.39,5.21,2017-08-06
14,15,BCCBitConnect,BCC,505829915.91,79.32,2017-08-06
15,16,EOSEOS,EOS,463463563.42,1.74,2017-08-06
16,17,BTSBitShares,BTS,394982197.46,0.1521,2017-08-06
17,18,ZECZcash,ZEC,393000390.85,206.3,2017-08-06
18,19,STEEMSteem,STEEM,328498552.27,1.38,2017-08-06
19,20,VERIVeritaseum,VERI,327338240.48,163.14,2017-08-06
