,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,178040051534.26,10551.76,2018-02-18
1,2,ETHEthereum,ETH,90267837295.23,923.92,2018-02-18
2,3,XRPXRP,XRP,43708327734.8,1.12,2018-02-18
3,4,BCHBitcoin Cash,BCH,25249628748.66,1487.46,2018-02-18
4,5,LTCLitecoin,LTC,11925651797.93,215.74,2018-02-18
5,6,ADACardano,ADA,9997956708.72,0.3856,2018-02-18
6,7,XLMStellar,XLM,8317771047.72,0.4504,2018-02-18
7,8,NEONeo,NEO,8279431037.9,127.38,2018-02-18
8,9,EOSEOS,EOS,6359355552.13,9.38,2018-02-18
9,10,MIOTAIOTA,MIOTA,5508448815.8,1.98,2018-02-18
10,11,DASHDash,DASH,5440153558.03,689.28,2018-02-18
11,12,XEMNEM,XEM,4773664712.38,0.5304,2018-02-18
12,13,XMRMonero,XMR,4722970237.21,300.12,2018-02-18
13,14,LSKLisk,LSK,3509431893.78,29.69,2018-02-18
14,15,ETCEthereum Classic,ETC,3486467842.63,34.88,2018-02-18
15,16,TRXTRON,TRX,3261493022.83,0.04961,2018-02-18
16,17,VENVechain [Token],VEN,2542406662.73,5.35,2018-02-18
17,18,QTUMQtum,QTUM,2308232483.26,31.24,2018-02-18
18,19,USDTTether,USDT,2228652036.1,1.01,2018-02-18
19,20,BTGBitcoin Gold,BTG,2209607198.75,131.27,2018-02-18
