,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,76589269101.56,4610.48,2017-10-08
1,2,ETHEthereum,ETH,29322704975.17,308.61,2017-10-08
2,3,XRPXRP,XRP,10805036260.62,0.2799,2017-10-08
3,4,BCHBitcoin Cash,BCH,5707261396.96,342.21,2017-10-08
4,5,LTCLitecoin,LTC,2832003111.61,53.14,2017-10-08
5,6,DASHDash,DASH,2301845842.59,302.48,2017-10-08
6,7,XEMNEM,XEM,1753266289.64,0.1948,2017-10-08
7,8,NEONeo,NEO,1603285980.22,32.07,2017-10-08
8,9,MIOTAIOTA,MIOTA,1389852948.15,0.5,2017-10-08
9,10,XMRMonero,XMR,1363880450.27,89.77,2017-10-08
10,11,ETCEthereum Classic,ETC,1167273135.22,12.12,2017-10-08
11,12,BCCBitConnect,BCC,1035116156.48,148.31,2017-10-08
12,13,OMGOmiseGO,OMG,756804127.98,7.7,2017-10-08
13,14,QTUMQtum,QTUM,657419817.92,11.14,2017-10-08
14,15,ZECZcash,ZEC,568052515.78,241.06,2017-10-08
15,16,ADACardano,ADA,530913227.41,0.02048,2017-10-08
16,17,LSKLisk,LSK,528449565.95,4.66,2017-10-08
17,18,WAVESWaves,WAVES,444113969.8,4.44,2017-10-08
18,19,USDTTether,USDT,436380788.95,0.9984,2017-10-08
19,20,STRATStratis,STRAT,345854037.0,3.51,2017-10-08
