,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,98530059889.97,5392.31,2020-03-15
1,2,ETHEthereum,ETH,13787534423.16,125.21,2020-03-15
2,3,XRPXRP,XRP,6743672546.94,0.1539,2020-03-15
3,4,USDTTether,USDT,4651590222.29,1.0,2020-03-15
4,5,BCHBitcoin Cash,BCH,3268904772.35,178.31,2020-03-15
5,6,LTCLitecoin,LTC,2342660615.55,36.44,2020-03-15
6,7,BSVBitcoin SV,BSV,2253595392.72,122.95,2020-03-15
7,8,EOSEOS,EOS,1888733327.3,2.05,2020-03-15
8,9,BNBBinance Coin,BNB,1623183882.36,10.44,2020-03-15
9,10,XTZTezos,XTZ,1086084385.73,1.54,2020-03-15
10,11,LEOUNUS SED LEO,LEO,902431067.97,0.9029,2020-03-15
11,12,XLMStellar,XLM,775568805.21,0.03828,2020-03-15
12,13,LINKChainlink,LINK,738223860.62,2.11,2020-03-15
13,14,ADACardano,ADA,703131371.73,0.02712,2020-03-15
14,15,TRXTRON,TRX,689783659.42,0.01034,2020-03-15
15,16,HTHuobi Token,HT,685469367.18,3.06,2020-03-15
16,17,XMRMonero,XMR,665634161.67,38.07,2020-03-15
17,18,TAGZ5TAGZ5,TAGZ5,613013673.64,1.59,2020-03-15
18,19,ETCEthereum Classic,ETC,588120115.62,5.06,2020-03-15
19,20,USDCUSD Coin,USDC,579058578.69,1,2020-03-15
