,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,164316651814.37,9654.8,2018-05-06
1,2,ETHEthereum,ETH,78656648100.44,792.31,2018-05-06
2,3,XRPXRP,XRP,34140866995.4,0.8714,2018-05-06
3,4,BCHBitcoin Cash,BCH,30217561067.86,1765.69,2018-05-06
4,5,EOSEOS,EOS,14658768268.23,17.47,2018-05-06
5,6,LTCLitecoin,LTC,9692237655.61,171.8,2018-05-06
6,7,ADACardano,ADA,9075008460.42,0.35,2018-05-06
7,8,XLMStellar,XLM,7669224606.73,0.4129,2018-05-06
8,9,MIOTAIOTA,MIOTA,6404034845.59,2.3,2018-05-06
9,10,TRXTRON,TRX,5573995101.82,0.08478,2018-05-06
10,11,NEONeo,NEO,5431126098.63,83.56,2018-05-06
11,12,DASHDash,DASH,3909158826.34,485.22,2018-05-06
12,13,XMRMonero,XMR,3768991277.89,235.49,2018-05-06
13,14,XEMNEM,XEM,3766714095.65,0.4185,2018-05-06
14,15,VENVechain [Token],VEN,2653080442.43,5.04,2018-05-06
15,16,ETCEthereum Classic,ETC,2574016274.04,25.34,2018-05-06
16,17,USDTTether,USDT,2190993167.74,0.9972,2018-05-06
17,18,QTUMQtum,QTUM,2030559024.95,22.92,2018-05-06
18,19,OMGOmiseGO,OMG,1726729896.24,16.92,2018-05-06
19,20,ICXICON,ICX,1653097109.86,4.27,2018-05-06
