,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,67230609742.27,4073.26,2017-08-13
1,2,ETHEthereum,ETH,28011768698.66,298.06,2017-08-13
2,3,XRPXRP,XRP,6446782517.22,0.1681,2017-08-13
3,4,BCHBitcoin Cash,BCH,4914960174.4,298.05,2017-08-13
4,5,LTCLitecoin,LTC,2402844118.49,45.81,2017-08-13
5,6,NEONeo,NEO,2332277488.71,46.65,2017-08-13
6,7,XEMNEM,XEM,2316049664.96,0.2573,2017-08-13
7,8,MIOTAIOTA,MIOTA,2245063825.81,0.8077,2017-08-13
8,9,DASHDash,DASH,1484312177.21,198.17,2017-08-13
9,10,ETCEthereum Classic,ETC,1351010655.83,14.3,2017-08-13
10,11,QTUMQtum,QTUM,894965466.5,15.17,2017-08-13
11,12,XMRMonero,XMR,713061962.78,47.76,2017-08-13
12,13,OMGOmiseGO,OMG,682614775.94,6.94,2017-08-13
13,14,BCCBitConnect,BCC,664050683.18,103.23,2017-08-13
14,15,STRATStratis,STRAT,641806799.5,6.52,2017-08-13
15,16,PAYTenX,PAY,534690250.12,5.11,2017-08-13
16,17,WAVESWaves,WAVES,478845930.1,4.79,2017-08-13
17,18,EOSEOS,EOS,455026090.11,1.62,2017-08-13
18,19,ZECZcash,ZEC,419021176.34,214.3,2017-08-13
19,20,BTSBitShares,BTS,408484912.25,0.1572,2017-08-13
