,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,41167090926.76,2506.47,2017-07-02
1,2,ETHEthereum,ETH,26776232589.1,287.99,2017-07-02
2,3,XRPXRP,XRP,9934661325.87,0.2594,2017-07-02
3,4,LTCLitecoin,LTC,2153779043.32,41.57,2017-07-02
4,5,ETCEthereum Classic,ETC,1668376592.63,17.91,2017-07-02
5,6,XEMNEM,XEM,1433802053.17,0.1593,2017-07-02
6,7,DASHDash,DASH,1283557618.23,173.49,2017-07-02
7,8,MIOTAIOTA,MIOTA,1062473078.9,0.3822,2017-07-02
8,9,XMRMonero,XMR,629998886.14,42.79,2017-07-02
9,10,STRATStratis,STRAT,578879649.94,5.88,2017-07-02
10,11,BTSBitShares,BTS,556410032.54,0.2143,2017-07-02
11,12,ZECZcash,ZEC,468653574.53,301.88,2017-07-02
12,13,NEONeo,NEO,404759359.36,8.1,2017-07-02
13,14,BCNBytecoin,BCN,402339915.66,0.002198,2017-07-02
14,15,GNTGolem,GNT,389886181.24,0.468,2017-07-02
15,16,STEEMSteem,STEEM,387756046.73,1.64,2017-07-02
16,17,WAVESWaves,WAVES,362346601.49,3.62,2017-07-02
17,18,SCSiacoin,SC,358829239.09,0.01308,2017-07-02
18,19,GNOGnosis,GNO,357088820.0,323.28,2017-07-02
19,20,BCCBitConnect,BCC,354962571.52,52.04,2017-07-02
