,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,64694025950.73,3690.19,2019-02-10
1,2,ETHEthereum,ETH,13080881910.23,124.81,2019-02-10
2,3,XRPXRP,XRP,12758715489.78,0.3099,2019-02-10
3,4,LTCLitecoin,LTC,2828937241.05,46.83,2019-02-10
4,5,EOSEOS,EOS,2572785405.05,2.84,2019-02-10
5,6,BCHBitcoin Cash,BCH,2247451284.57,127.59,2019-02-10
6,7,USDTTether,USDT,2029926998.8,1.0,2019-02-10
7,8,TRXTRON,TRX,1721025028.59,0.02581,2019-02-10
8,9,XLMStellar,XLM,1541020269.46,0.08039,2019-02-10
9,10,BNBBinance Coin,BNB,1300443647.11,9.21,2019-02-10
10,11,BSVBitcoin SV,BSV,1173301756.9,66.61,2019-02-10
11,12,ADACardano,ADA,1110446759.76,0.04283,2019-02-10
12,13,XMRMonero,XMR,836265588.9,49.83,2019-02-10
13,14,MIOTAIOTA,MIOTA,777847783.58,0.2798,2019-02-10
14,15,DASHDash,DASH,651066069.1,75.5,2019-02-10
15,16,NEONeo,NEO,517438260.5,7.96,2019-02-10
16,17,MKRMaker,MKR,461136026.56,461.14,2019-02-10
17,18,ETCEthereum Classic,ETC,451510859.62,4.17,2019-02-10
18,19,XEMNEM,XEM,360979001.67,0.04011,2019-02-10
19,20,ZECZcash,ZEC,298581547.06,50.89,2019-02-10
