,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,72339379035.95,4105.4,2019-03-31
1,2,ETHEthereum,ETH,14925533136.91,141.51,2019-03-31
2,3,XRPXRP,XRP,12896872921.66,0.3092,2019-03-31
3,4,EOSEOS,EOS,3786438262.77,4.18,2019-03-31
4,5,LTCLitecoin,LTC,3714371560.23,60.76,2019-03-31
5,6,BCHBitcoin Cash,BCH,2990730945.18,168.94,2019-03-31
6,7,BNBBinance Coin,BNB,2456689309.02,17.4,2019-03-31
7,8,XLMStellar,XLM,2072087795.27,0.1077,2019-03-31
8,9,USDTTether,USDT,2029986704.61,1.0,2019-03-31
9,10,ADACardano,ADA,1808312386.75,0.06975,2019-03-31
10,11,TRXTRON,TRX,1568590126.55,0.02352,2019-03-31
11,12,BSVBitcoin SV,BSV,1148254868.52,64.98,2019-03-31
12,13,XMRMonero,XMR,943881892.47,55.89,2019-03-31
13,14,DASHDash,DASH,943250362.52,108.17,2019-03-31
14,15,MIOTAIOTA,MIOTA,854747405.5,0.3075,2019-03-31
15,16,MKRMaker,MKR,706967701.41,706.97,2019-03-31
16,17,XTZTezos,XTZ,704639139.18,1.06,2019-03-31
17,18,NEONeo,NEO,647384058.32,9.96,2019-03-31
18,19,ONTOntology,ONT,644458753.32,1.3,2019-03-31
19,20,ETCEthereum Classic,ETC,527656433.76,4.82,2019-03-31
