,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,732465659891.77,39097.86,2021-06-13
1,2,ETHEthereum,ETH,291673894434.5,2508.39,2021-06-13
2,3,USDTTether,USDT,62574982573.8,0.9997,2021-06-13
3,4,BNBBinance Coin,BNB,56256011121.22,366.65,2021-06-13
4,5,ADACardano,ADA,49783857547.19,1.56,2021-06-13
5,6,DOGEDogecoin,DOGE,42172193661.72,0.3244,2021-06-13
6,7,XRPXRP,XRP,40792805237.04,0.8832,2021-06-13
7,8,USDCUSD Coin,USDC,23641140562.15,0.9996,2021-06-13
8,9,DOTPolkadot,DOT,21016241301.27,22.08,2021-06-13
9,10,UNIUniswap,UNI,13386217335.99,23.27,2021-06-13
10,11,BCHBitcoin Cash,BCH,11527111106.22,614.35,2021-06-13
11,12,LTCLitecoin,LTC,11410049187.31,170.93,2021-06-13
12,13,SOLSolana,SOL,10570271763.76,38.77,2021-06-13
13,14,LINKChainlink,LINK,10093735516.63,23.34,2021-06-13
14,15,BUSDBinance USD,BUSD,9573005226.78,0.9995,2021-06-13
15,16,MATICPolygon,MATIC,9246400238.96,1.47,2021-06-13
16,17,THETATHETA,THETA,8776029924.41,8.78,2021-06-13
17,18,ICPInternet Computer,ICP,8328361378.02,64.57,2021-06-13
18,19,XLMStellar,XLM,7975828641.13,0.3447,2021-06-13
19,20,WBTCWrapped Bitcoin,WBTC,7354329182.37,38899.3,2021-06-13
