,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,115990469904.05,6710.63,2018-09-23
1,2,ETHEthereum,ETH,24957291539.68,244.33,2018-09-23
2,3,XRPXRP,XRP,22718615346.01,0.5707,2018-09-23
3,4,BCHBitcoin Cash,BCH,8485331558.84,488.65,2018-09-23
4,5,EOSEOS,EOS,5456168596.83,6.02,2018-09-23
5,6,XLMStellar,XLM,5288807753.62,0.2815,2018-09-23
6,7,LTCLitecoin,LTC,3585373355.85,61.37,2018-09-23
7,8,USDTTether,USDT,2805051914.34,0.9995,2018-09-23
8,9,ADACardano,ADA,2327045354.5,0.08975,2018-09-23
9,10,XMRMonero,XMR,2012835318.92,122.5,2018-09-23
10,11,DASHDash,DASH,1708246707.52,204.9,2018-09-23
11,12,MIOTAIOTA,MIOTA,1698781410.64,0.6112,2018-09-23
12,13,TRXTRON,TRX,1564238813.19,0.02379,2018-09-23
13,14,NEONeo,NEO,1267701215.74,19.5,2018-09-23
14,15,ETCEthereum Classic,ETC,1215131782.92,11.6,2018-09-23
15,16,BNBBinance Coin,BNB,1155980801.42,10.28,2018-09-23
16,17,XTZTezos,XTZ,1008884474.62,1.66,2018-09-23
17,18,XEMNEM,XEM,914520218.87,0.1016,2018-09-23
18,19,VETVeChain,VET,773322952.8,0.01395,2018-09-23
19,20,DOGEDogecoin,DOGE,686080959.4,0.005901,2018-09-23
