,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,91188595340.79,5167.72,2019-04-14
1,2,ETHEthereum,ETH,17734050268.55,167.84,2019-04-14
2,3,XRPXRP,XRP,13741639598.82,0.3288,2019-04-14
3,4,BCHBitcoin Cash,BCH,5117349386.62,288.65,2019-04-14
4,5,LTCLitecoin,LTC,5087597682.6,82.94,2019-04-14
5,6,EOSEOS,EOS,5025377119.83,5.55,2019-04-14
6,7,BNBBinance Coin,BNB,2751795496.84,19.49,2019-04-14
7,8,USDTTether,USDT,2431637598.13,1.01,2019-04-14
8,9,XLMStellar,XLM,2251945511.76,0.1167,2019-04-14
9,10,ADACardano,ADA,2194550263.94,0.08464,2019-04-14
10,11,TRXTRON,TRX,1804535699.28,0.02706,2019-04-14
11,12,BSVBitcoin SV,BSV,1259417047.63,71.05,2019-04-14
12,13,XMRMonero,XMR,1126513833.46,66.58,2019-04-14
13,14,DASHDash,DASH,1078878135.83,123.29,2019-04-14
14,15,MIOTAIOTA,MIOTA,880875914.12,0.3169,2019-04-14
15,16,XTZTezos,XTZ,756808224.5,1.14,2019-04-14
16,17,NEONeo,NEO,734427000.65,11.3,2019-04-14
17,18,ETCEthereum Classic,ETC,706832126.36,6.44,2019-04-14
18,19,ONTOntology,ONT,675566131.5,1.37,2019-04-14
19,20,MKRMaker,MKR,636672708.17,636.67,2019-04-14
