,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,109074582282.55,6359.64,2018-07-15
1,2,ETHEthereum,ETH,45306414995.12,449.85,2018-07-15
2,3,XRPXRP,XRP,17506888639.07,0.4459,2018-07-15
3,4,BCHBitcoin Cash,BCH,12463683144.64,722.97,2018-07-15
4,5,EOSEOS,EOS,6634803935.68,7.4,2018-07-15
5,6,LTCLitecoin,LTC,4532784780.95,78.94,2018-07-15
6,7,XLMStellar,XLM,4126123409.34,0.2199,2018-07-15
7,8,ADACardano,ADA,3688436827.6,0.1423,2018-07-15
8,9,MIOTAIOTA,MIOTA,2771452900.02,0.9971,2018-07-15
9,10,USDTTether,USDT,2702678954.45,0.9984,2018-07-15
10,11,TRXTRON,TRX,2259381332.39,0.03436,2018-07-15
11,12,NEONeo,NEO,2171376991.27,33.41,2018-07-15
12,13,XMRMonero,XMR,2011654074.12,123.96,2018-07-15
13,14,DASHDash,DASH,1898637626.37,231.64,2018-07-15
14,15,ETCEthereum Classic,ETC,1710806762.74,16.6,2018-07-15
15,16,XEMNEM,XEM,1462652966.22,0.1625,2018-07-15
16,17,BNBBinance Coin,BNB,1401464783.31,12.29,2018-07-15
17,18,XTZTezos,XTZ,1325285982.33,2.18,2018-07-15
18,19,VENVechain [Token],VEN,1066141418.1,1.92,2018-07-15
19,20,OMGOmiseGO,OMG,961090502.31,6.85,2018-07-15
