,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,19801180013.98,1221.38,2017-03-12
1,2,ETHEthereum,ETH,2102277995.48,23.44,2017-03-12
2,3,DASHDash,DASH,551935416.7,77.08,2017-03-12
3,4,XMRMonero,XMR,236821270.66,16.79,2017-03-12
4,5,XRPXRP,XRP,233250020.09,0.006255,2017-03-12
5,6,LTCLitecoin,LTC,192735021.15,3.84,2017-03-12
6,7,ETCEthereum Classic,ETC,127662773.42,1.42,2017-03-12
7,8,XEMNEM,XEM,89044385.58,0.009894,2017-03-12
8,9,REPAugur,REP,80572516.92,7.32,2017-03-12
9,10,MAIDMaidSafeCoin,MAID,76730990.49,0.1696,2017-03-12
10,11,USDTTether,USDT,34953023.21,1.0,2017-03-12
11,12,ZECZcash,ZEC,34167751.1,40.16,2017-03-12
12,13,FCTFactom,FCT,30468888.45,3.48,2017-03-12
13,14,ICNIconomi,ICN,29958214.94,0.3443,2017-03-12
14,15,WAVESWaves,WAVES,25681787.73,0.2568,2017-03-12
15,16,DOGEDogecoin,DOGE,24888490.48,0.0002294,2017-03-12
16,17,DGDDigixDAO,DGD,21081682.21,10.54,2017-03-12
17,18,SDCShadowCash,SDC,19441449.82,2.93,2017-03-12
18,19,GNTGolem,GNT,19158796.18,0.02336,2017-03-12
19,20,DCRDecred,DCR,18518459.45,4.62,2017-03-12
